"Id,Title,Body,Tags "
"1,How to check if an uploaded file is an image without mime type?,""<p>I'd like to check if an uploaded file is an image file (e.g png, jpg, jpeg, gif, bmp) or another file. The problem is that I'm using Uploadify to upload the files, which changes the mime type and gives a 'text/octal' or something as the mime type, no matter which file type you upload.</p>"
<p>Is there a way to check if the uploaded file is an image apart from checking the file extension using PHP?</p>
            map.addOverlay(marker);
</code></pre>
"<p><img src=""""http://farm5.static.flickr.com/4067/4581376510_32922e8930_o.jpg"""" alt=""""alt text""""></p>"
""",google google-maps"
"221,""sqlite, how to avoid insert new record when I delete parent? I use C# and EF 4.4"",""<p>Well, in SQLLite there is not exist the possibility to delete on cascade, or I don't know how.</p>"
"<p>Imagine that I have two tables, Table A and Table B. The table B has the IDtableA field, because is a child, and imagine that I have the following situation:</p>"
<p>1.- user A load record 1 from TableA and load it in the context.
2.- user A load all the child records from table B.
3.- user B add a new record to table B that is child of table A.
"4.- user A save changes and delete record 1 and all the childs that he loaded in the first time, but not include the new child add by the user B.</p>"
"<p>So in SqlLite I don't have a model, neither realationships between tables, when user B add a new child, not check if the parent exists.</p>"
<p>is it posible ensure reference integrity in Sqlite?</p>
<p>Thanks.</p>
""",c# entity-framework sqlite"
"222,Android client socket. UnknowHostException,""<p>I have a working server application in JAVA (multithreaded) and a working client console application. </p>"
"<p>Now I'm trying to do an android client, however using Eclipse and the Android emulator I can't connect to my local server ....</p>"
<ul>
"<li>yes, I use 10.0.2.2 as my server ip.</li>"
"<li><p>yes, Manifest file is modified with INTERNET permission.</p>"
<pre><code>        import java.io.BufferedReader;
        import java.io.BufferedWriter;
        import java.io.IOException;
        import java.io.InputStreamReader;
        import java.io.OutputStreamWriter;
        import java.io.PrintWriter;
        import java.net.Socket;
        import java.net.UnknownHostException;
        import android.app.Activity;
        import android.os.Bundle;
        import android.view.View;
        import android.view.View.OnClickListener;
        import android.widget.Button;
        import android.widget.ImageButton;
        import android.widget.TextView;
        import android.widget.Toast;
        public class RealApp extends Activity implements OnClickListener {
            private PrintWriter pw;
            private BufferedReader in;
            private boolean connected = false;
            public void onCreate(Bundle savedInstanceState) 
            {
                super.onCreate(savedInstanceState);
                setContentView(R.layout.main);
                if (!connected) 
                {
                    Thread cThread = new Thread(new ClientThread());
                    cThread.start();
                }
            }
            public class ClientThread implements Runnable {
                public void run() {
                    {
                        Socket skt = null;
                        try {
"                            skt = new Socket(""""l0.0.2.2"""", 1337);"
                        } catch (UnknownHostException e1) {
                            // TODO Auto-generated catch block
                            e1.printStackTrace();
                        } catch (IOException e1) {
                            // TODO Auto-generated catch block
                            e1.printStackTrace();
                        }
"                        String s = """""""";"
"                        String inString = """""""";"
                        BufferedReader in = null;
                        try {
                            in = new BufferedReader(new InputStreamReader(skt.getInputStream()));
                        } catch (IOException e2) {
                            // TODO Auto-generated catch block
                            e2.printStackTrace();
                        }
                        PrintWriter pw = null;
                        try {
"                            pw = new PrintWriter(skt.getOutputStream(), true);"
                        } catch (IOException e1) {
                            // TODO Auto-generated catch block
                            e1.printStackTrace();
                        }
                        do
                        {
                            try {
                                inString = in.readLine();
                            } catch (IOException e) {
                                // TODO Auto-generated catch block
                                e.printStackTrace();
                            }
                        }
"                        while(!s.equals(""""quit""""));"
                        pw.close();
                        try {
                            skt.close();
                        } catch (IOException e) {
                            // TODO Auto-generated catch block
                            e.printStackTrace();
                        }
                    }
                }
            }}
</code></pre></li>
</ul>
"<p>During a debug, in the Log window I can notice a System.err message, an UnknowHostException for 10.0.2.2. </p>"
""",java android eclipse android-emulator"
"223,Is using an invalid pointer value legal in C?,""<p>The following code is <a href=""""http://stackoverflow.com/questions/1866461/why-should-i-not-try-to-use-this-value-after-delete-this/1866693#1866693"""">undefined behavior in C++</a> (although it will work okay on almost any widely used implementation):</p>"
<pre><code>int* pointer; //uninitialized - likely illegal pointer value
pointer++; //incrementing an illegal pointer is UB
</code></pre>
<p>Is the above code legal in C?</p>
""",c++ c pointers"
"224,How can I get the name of a drive in python,""<p>I have a list of valid drive letters, and I want to present a choice to the end user. I'd like to show them the names of the drives. Here's some code that should show me the name of drive <code>F:\</code>:</p>"
<pre><code>import ctypes
kernel32 = ctypes.windll.kernel32
buf = ctypes.create_unicode_buffer(1024)
kernel32.GetVolumeNameForVolumeMountPointW(
"    ctypes.c_wchar_p(""""F:\\""""),"
"    buf,"
    ctypes.sizeof(buf)
)
print buf.value
</code></pre>
"<p>However, this outputs <code>\\?\Volume{a8b6b3df-1a63-11e1-9f6f-0007e9ebdfbf}\</code>. How can I get the string that windows shows in explorer (eg, <code>KINGSTON</code>, for a certain flash drive I own)?</p>"
<hr>
<h3>EDIT:</h3>
<p>Still not working:</p>
<pre><code>volumeNameBuffer = ctypes.create_unicode_buffer(1024)
fileSystemNameBuffer = ctypes.create_unicode_buffer(1024)
kernel32.GetVolumeInformationW(
"    ctypes.c_wchar_p(""""C:\\""""),"
"    volumeNameBuffer,"
"    ctypes.sizeof(volumeNameBuffer),"
"    fileSystemNameBuffer,"
    ctypes.sizeof(fileSystemNameBuffer)
)
</code></pre>
<p>This gives me this error:</p>
<pre><code>WindowsError: exception: access violation reading 0x3A353FA0
</code></pre>
""",python windows python-ctypes"
"225,Only allowing certain characters in a string,""<p>I want to disallow all symbols in a string, and instead of going and disallowing each one I thought it'd be easier to just allow alphanumeric characters (a-z A-Z 0-9).</p>"
<p>How would I go about parsing a string and converting it to one which only has allowed characters? I also want to convert any spaces into <code>_</code>.</p>
<p>At the moment I have:</p>
<pre><code>function parseFilename($name) {
    $allowed = 'abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789'
"    $name = str_replace(' ', '_', $name);"
    return $name;
}
</code></pre>
<p>Thanks</p>
""",php regex string"
"226,My company has me doing a christmas card,""<p>The company I work for doesn't have any designers and hence each year a developer needs to design the company christmas e-card.</p>"
<p>This year its me.  I'd much rather get on with something productive (and learn something) rather than searching for images from google or designing my own only for management to say they don't like it.</p>
"<p>I've got a logical kind of brain, and I'm the least creative person ever.  So how can I quickly mock up something to get it out of my way?</p>"
<p>At the moment I feel like this is a waste of time.</p>
""",productivity recommendations design"
"227,In R how to make the Y-axis values in percenatge,""<p>I am plotting time series graph with forecasting. I need to take the Y-axis values as in percentage. How to proceed for this. Please specify. </p>"
"<pre><code>val &lt;- sqlQuery(dbhandle, 'select COUNT(*) from Admission where YEAR(YearOFRegistration)=2006 and YEAR(Admission)=2006); "
"Ttl &lt;- sqlQuery(dbhandle, 'select COUNT(*) from Admission where YEAR(YearOFRegistration)=2006');"
 firstyr&lt;-(val/Ttl)*100
</code></pre>
<p>Same way I am calculating for each year. </p>
"<pre><code>&gt;  YrTimeSeries &lt;- c(firstyrs,secyr,thirdyr,forthyr,fifthyr)"
"tsValue&lt;-ts(YrTimeSeries,frequency=1,start=2006)"
library(forecast)
"plot(forecast(tsValue,h=5))"
</code></pre>
<p><strong>Forecast values are</strong></p>
<pre><code>Point Forecast    Lo 80    Hi 80    Lo 95    Hi 95
2011        86.9993 72.19680 101.8018 64.36083 109.6378
2012        86.9993 66.06645 107.9321 54.98528 119.0133
2013        86.9993 61.36233 112.6363 47.79094 126.2077
2014        86.9993 57.39653 116.6021 41.72576 132.2728
2015        86.9993 53.90256 120.0960 36.38220 137.6164
</code></pre>
<p>I am doing forecasting for next 6 years. I have included 2006 to 2010 years data and calculated in percentages. What I am worried about is I want to take predictive values in percentage of children taken addmision.Please elaborate where I am going wrong.</p>
""",r"
"228,Making my own Carbon Footprint Calculator,""<p>I'm trying create my own carbon footprint calculator, but I'm having trouble finding all the proper equations and such online, anyone know of any decent resources?</p>"
""",calculation equation calculator"
"229,Check whether JSON value is present zepto,""<p>I've been trying for a while to get this to work, but I can't find a solution that works the way I need.</p>"
<p>I'm using zepto.js and what I need to do is get a list of posts from a feed and loop through them. I've got it all working fine apart from posts which don't have a thumbnail. The way I am passing the articles over leaves an empty img tag if the thumbnail is not present.</p>
<p>Here is my code:</p>
<pre><code>function get_articles(feed) {
"  $.getJSON(feed, function(data) {"
"    $.each(data.articles, function(i, field) {"
"      articles += """"&lt;li class='article' id='article-""""+field.id+""""'&gt;&lt;a href='story.html?  aid=""""+field.id+""""'&gt;&lt;img src='""""+field.thumb+""""' class='thumb' /&gt;&lt;h3 class='headline'&gt;""""+field.headline+""""&lt;/h3&gt;&lt;/a&gt;&lt;/li&gt;"""""
    })
"    $(""""ul#channel"""").html(articles)"
  })
}
</code></pre>
<p>I have tried other methods but I can't seem to find one that doesn't loop the ul or pass multiple loops into one li.</p>
"<p>I know I'm probably being stupid, but I've hit a wall. Any pointers will be much appreciated.</p>"
""",jquery json zepto"
"230,Location based styling in WPF possible?,""<p>In CSS it is possible to style HTML elements based on their location in the element tree:</p>"
<pre><code>div#container div#menu a
</code></pre>
"<p>I'd like to do the same in WPF, so that only links in a menu section are styled.</p>"
<ul>
"<li><strong>Question #1:</strong> One way or the other, is the above also possible in WPF?</li>"
</ul>
<p>I was thinking about the following for Separators nested in a StatusBar:</p>
"<pre><code>&lt;Style TargetType=""""{x:Type StatusBar}""""&gt;"
"    &lt;Setter Property=""""Background"""" Value=""""Transparent"""" /&gt;"
"    &lt;Setter Property=""""Padding"""" Value=""""0,0,20,0"""" /&gt;"
    &lt;Style.Resources&gt;
"        &lt;Style TargetType=""""{x:Type Separator}""""&gt;"
"            &lt;Setter Property=""""Width"""" Value=""""20"""" /&gt;"
"            &lt;Setter Property=""""Background"""" Value=""""Green"""" /&gt;"
        &lt;/Style&gt;
    &lt;/Style.Resources&gt;
&lt;/Style&gt;
</code></pre>
"<p>This piece of XAML is included in a resource dictionary. The StatusBar shows up with a transparent background and correct padding. However, the green separator unfortunately  doesn't display. It just shows the default gray 1px wide bar.</p>"
<ul>
"<li><strong>Question #2:</strong> If this is the correct solution, anyone knows why this doesn't work?</li>"
</ul>
<p>Thanks in advance.</p>
""",.net wpf xaml resources styling"
"231,PHP Deep Object Copy/Clone,""<blockquote>"
  <p><strong>Possible Duplicate:</strong><br>
"  <a href=""""http://stackoverflow.com/questions/185934/how-do-i-create-a-copy-of-an-object-in-php"""">How do I create a copy of an object in PHP?</a>  </p>"
</blockquote>
<p>What is the best accepted way in PHP to perform a <strong>deep</strong> object copy/clone?</p>
<p>I have found some examples using serialize which i think suffers from some issues.</p>
""",php"
"232,EntityFramework not creating tables,""<p>I've been using EF for a while now, always in the <a href=""""http://msdn.microsoft.com/en-us/data/ff830362"""" rel=""""nofollow"""">Model-First</a> approach. Now I'm adventuring through <a href=""""http://weblogs.asp.net/scottgu/archive/2010/07/16/code-first-development-with-entity-framework-4.aspx"""" rel=""""nofollow"""">Code-First</a> lands."
The thing is: I've been having issues with automatic table creation.</p>
<p>According to some sites it is possible. And I've tried their approach with no success.</p>
<p>Here's one of the things I've tried: <code>Database.CreateIfNotExists()</code></p>
<p>No luck... </p>
<p>My connection string is perfect and working. If I add the table manually it does work. The problem is when I don't have the table created. It just doesn't create as I was said it would.</p>
<p>My classes are correctly decorated. (Again: It's working when I have the DBs created)</p>
<p>Any suggestions? Does this feature really works?</p>
<p>I'm using:</p>
<blockquote>
  <p>Visual Studio 2010 Professional</p>
  <p>EntityFramework 4.3.1 (although I tried with 4.1 also)</p>
  <p>SQL Server 2008 R2</p>
</blockquote>
<p>Thanks in advance.</p>
""",c# entity-framework-4 ef-code-first code-first code-first-migrations"
"233,Help me upgrade to PGF 2.0?,""<p>I just installed MacTeX 2010 yesterday, so I'm running TeXLive 2010. I need to upgrade my installation of PGF to 2.0 from 1.18, which is what comes standard with the MacTeX distribution. Could someone walk me through all the steps to do this, on a mac running 10.6, assuming I'm illiterate when it comes to installing TeX stuff?</p>"
"<p>I'd like to do the update not in my personal library (although if you can tell me how to make that work that would be great too) but in the main computer library, so the update will be available across users.</p>"
"<p>I tried following the instructions in the PGF manual, which said to put various files in various places:</p>"
<blockquote>
"  <p>To update your installation from a previous version, all you need to do is to replace everything in the directory texmf/tex/generic/pgf with the files of the new version (or in all the directories where pgf was installed, if you chose a tds-compliant installation).</p>"
</blockquote>
"<p>but when I did that it didn't work. Possibly because I didn't """"run texhash"""", whatever that is and however you do that.</p>"
""",installing tikz-pgf"
"234,How to find the difference in days between two dates,""<blockquote>"
  <p><strong>Possible Duplicate:</strong><br>
"  <a href=""""http://stackoverflow.com/questions/2040560/how-to-find-number-of-days-between-two-dates-using-php"""">How to find number of days between two dates using php</a>  </p>"
</blockquote>
<p>If I have two dates - how do I find the real difference in days between two dates? You must take things like leap years and the number of days in each month into account.</p>
<p>How many days are between something like <code>2010-03-29</code> and <code>2009-07-16</code>?</p>
""",php date"
"235,Screenshot from a UITableView,""<p>I know there are many questions about this theme but I really read all of them but"
not found an answer.</p>
<p>I want make a screenshot from the current table view. and i do it this way:</p>
<pre><code>-(UIImage *)imageFromCurrentView
{
"    UIGraphicsBeginImageContextWithOptions(self.tableView.bounds.size, YES, 1);"
    [self.tableView.layer renderInContext:UIGraphicsGetCurrentContext()];
    UIImage *img = UIGraphicsGetImageFromCurrentImageContext();
    UIGraphicsEndImageContext();
    return img;
}
</code></pre>
"<p>Everything works fine, but when i scroll down in the tableview and make the screenshot,"
half of the image is black. I don't know how to make the screenshot from the actual 
tableview area.</p>
""",iphone objective-c ios uitableview ios4"
"236,git tfs clone in Cygwin does nothing,""<p>I have installed GitTfs 0.15.0 and am trying to clone under Cygwin.  I've done the following:</p>"
<ul>
"<li>Extracted into a directory, GitTfs-0.15.0</li>"
<li>chmod +x for every file in GitTfs-0.15.0</li>
<li>Added GitTfs-0.15.0 to the front of my path</li>
<li>Verified that which git-tfs finds git-tfs.exe</li>
</ul>
"<p>Now I am trying to clone our project, and I get nothing:</p>"
<pre><code>git tfs clone http://tfshost:8080/tfs/DefaultCollection '$/Project/branch'
</code></pre>
"<p>I am pretty sure I have these details correct (the same details worked in the TFS plugin for Eclipse).  But when I run this git tfs clone command, I get nothing.  The command immediately exits, and the exit status is 0.  There is no output.</p>"
<p>How can I troubleshoot what is happening?</p>
""",git tfs cygwin git-tfs"
"237,DataSet defined by ReadXmlSchema: why do column datatypes change after filling?,""<p>I have a process that exports the results of a database call to a CSV file. The data types and file format must match a specific format so the file can be uploaded to an external system. This process has been running for maybe 7 or 8 years on an ASP.NET (.NET 2.0) webform and suddenly (sometime over the last 6-18 months) it's not working the way it used to. Perhaps after .NET 4.0 was installed on the client server, or maybe after some other framework update(?) or windows update(?) or provider update(?). Our DLL has not changed in a few years. I'd like to fix this legacy process with the least amount of hacking and slashing possible.</p>"
"<p>There are three data types being exported: integer, string, and decimal. <b>The problem is that all the integer columns are being exported as decimals now.</b> The CSV export library looks at the datatypes of the columns to determine the correct output format, so I use a XSD file to define my DataSet before filling it. Here is a simplified example of the XSD file:</p>"
"<pre><code>&lt;?xml version=""""1.0"""" standalone=""""yes""""?&gt;"
"&lt;xs:schema id=""""FDSR"""" xmlns="""""""" xmlns:xs=""""http://www.w3.org/2001/XMLSchema"""" xmlns:msdata=""""urn:schemas-microsoft-com:xml-msdata""""&gt;"
"  &lt;xs:element name=""""FDSR"""" msdata:IsDataSet=""""true"""" msdata:Locale=""""en-CA""""&gt;"
    &lt;xs:complexType&gt;
"      &lt;xs:choice maxOccurs=""""unbounded""""&gt;"
"        &lt;xs:element name=""""TBLEXPORT""""&gt;"
          &lt;xs:complexType&gt;
            &lt;xs:sequence&gt;
"              &lt;xs:element name=""""INTCOLUMN1"""" type=""""xs:integer"""" minOccurs=""""0"""" /&gt;"
"              &lt;xs:element name=""""STRCOLUMN2"""" type=""""xs:string"""" minOccurs=""""0"""" /&gt;"
"              &lt;xs:element name=""""DBLCOLUMN3"""" type=""""xs:decimal"""" minOccurs=""""0"""" /&gt;"
            &lt;/xs:sequence&gt;
          &lt;/xs:complexType&gt;
        &lt;/xs:element&gt;
      &lt;/xs:choice&gt;
    &lt;/xs:complexType&gt;
  &lt;/xs:element&gt;
&lt;/xs:schema&gt;
</code></pre>
"<p>The data types defined for each column used to persist after the data was loaded, but now they are reset by the data load. For example:</p>"
<pre><code>Dim ds as New DataSet
"ds.ReadXmlSchema(""""MyFile.xsd"""")"
' Breakpoint here: 
"' ds.Tables(0).Columns(0).DataType shows: {Name = """"Int64"""" FullName = """"System.Int64""""}"
"Dim db as New DatabaseCall(""""my db call..."""")    "
ds = db.ReturnData()
' Breakpoint here: 
"' ds.Tables(0).Columns(0).DataType now shows: {Name = """"Decimal"""" FullName = """"System.Decimal""""}"
GenerateCSVOutput(ds)
</code></pre>
<p><b>How can I force the <code>integer</code> column to remain an <code>integer</code> after the database call? Or how can I change the datatype after populating the dataset?</b></p>
"<p>This code has been simplified for posting, but basically the db.ReturnData() is calling an Oracle stored procedure to do some processing and return the data using <code>System.Data.OracleClient.OracleDataAdapter.Fill(dataset)</code> to populate the DataSet. There is no <code>integer</code> column in Oracle so the source table has the column defined as <code>NUMBER(1,0)</code>. It's definitely outputting the correct precision, I just don't understand why the column type in the DataSet is suddenly changing when it is explicitly defined as an integer. Unfortunately the CSV file needs to be uploaded to an external government system that will not accept <code>1.0</code> for <code>1</code>...</p>"
""",asp.net vb.net .net-4.0 xsd .net-2.0"
"238,SQL Server 2008 R2 Express accepts only local connections?,""<p>Coming from question <a href=""""http://serverfault.com/questions/175753/sql-server-2008-connection/175759#175759"""">SQL Server 2008 connection</a> tagged under sql-server-2008-express  </p>"
"<p>Chris S wrote in <a href=""""http://serverfault.com/questions/175351/sql-server-2008-r2-vs-sql-server-2008-r2-express/175438#175438"""">SQL Server 2008 R2 vs. SQL Server 2008 R2 Express</a>:   </p>"
<ul>
"<li>""""The biggest different I see others have missed is that Express does not accept network connections (only local ones)""""</li>"
</ul>
<p>I am having difficulties to find reference where is it written. Can you give me one? </p>
"<p>What are """"network connections (only local ones)"""" - on the same network, in the same AD, inside the same developing machine? Can they be from the same workgroup Windows computer?  </p>"
""",remote-access sql-server-2008-express connectivity"
"239,""What does """"function() { get: function(...) { ... } }"""" in JavaScript mean?"",""<p>I found the following code snippet <a href=""""http://www.yearofmoo.com/2012/10/more-angularjs-magic-to-supercharge-your-webapp.html#you-should-be-using-custom-services"""" rel=""""nofollow"""">here</a>:</p>"
"<pre><code>App.factory('myHttp',['$http',function($http) {"
  return function() {
"    get: function(url, success, fail) {"
      $http.get(url).success(function(response) {
        return response.data;
      }).error(fail);
    }
  };
}]);
</code></pre>
<p>I wonder what does this syntax mean:</p>
<pre><code>function() {
  get: function(...) { ... }
}
</code></pre>
""",javascript"
"240,Java decompiled code meaning,""<p>i recently decompiled a bit of Java code, but parts are in a syntax I don't understand. I've searched for this but many threads I see say that code similar to this is compiler dependant. On java syntax checks, this returns errors.  </p>"
<pre><code>public void run()
    {
        try
        {
            final InputStream inputSocketInputStream = inputSocket.getInputStream();
            final OutputStream inputSocketOutputStream = inputSocket.getOutputStream();
            Socket socket = new Socket();
"            socket.connect(new InetSocketAddress(APJP.APJP_LOCAL_HTTP_SERVER_ADDRESS, APJP.APJP_LOCAL_HTTP_SERVER_PORT));"
            final InputStream outputSocketInputStream = socket.getInputStream();
            final OutputStream outputSocketOutputStream = socket.getOutputStream();
            Thread thread = new Thread() {
                final InputStream val$inputSocketInputStream;
                final OutputStream val$outputSocketOutputStream;
                final HTTPProxyServerWorker this$0;
                public void run()
                {
                    try
                    {
                        byte abyte0[] = new byte[5120];
                        for(int i = 0; (i = inputSocketInputStream.read(abyte0)) != -1;)
                        {
"                            outputSocketOutputStream.write(abyte0, 0, i);"
                        }
                        outputSocketOutputStream.close();
                    }
                    catch(Exception exception1) { }
                }
            {
                this$0 = HTTPProxyServerWorker.this;
                inputSocketInputStream = inputstream;
                outputSocketOutputStream = outputstream;
                super();
            }
            };
            thread.start();
            /** OMITTED **/
    }
</code></pre>
<p>I am confused about this bit: </p>
<pre><code>Thread thread = new Thread() {
                final InputStream val$inputSocketInputStream;
                final OutputStream val$outputSocketOutputStream;
                final HTTPProxyServerWorker this$0;
                public void run()
                {
                    try
                    {
                        byte abyte0[] = new byte[5120];
                        for(int i = 0; (i = inputSocketInputStream.read(abyte0)) != -1;)
                        {
"                            outputSocketOutputStream.write(abyte0, 0, i);"
                        }
                        outputSocketOutputStream.close();
                    }
                    catch(Exception exception1) { }
                }
            //WHAT IS THIS BELOW? Constructor?
            {
                this$0 = HTTPProxyServerWorker.this; 
                inputSocketInputStream = inputstream;
                outputSocketOutputStream = outputstream;
                super();
            }
            };
</code></pre>
<p>Can anyone explain how this bit of code is supposed to work?</p>
""",java decompiling"
"241,Unassigned chars in the ascii spectrum?,""<p>Are there any unassigned, invisible, characters in the ascii spectrum that I could safely use as newline markers?  The idea is to build a Java wordprocessor to edit Markdown in a wysiwyg fashion (like SO) but in the frame displaying the parsed markdown (unlike SO).</p>"
""",java ascii word-processor"
"242,.NET Library to access the COM Port?,""<p>Is there a library that would allow me to send and receive data on a Serial COM port?</p>"
""",.net hardware serial-port"
"243,Creating tags with Grit,""<p>I'm trying to create a tag in my git repository via Grit, but I'm not sure that the library supports referenced tags. It's easy to create a tag like this:</p>"
"<pre><code>Grit::Tag.create_tag_object(repo, params, actor)"
</code></pre>
"<p>But that will only create a lightweight tag. To have a referenced tag I need to create a ref to the tag also, but the implementation of update_ref looks like this:</p>"
"<pre><code>def update_ref(head, commit_sha)"
  return nil if !commit_sha || (commit_sha.size != 40)
"  self.git.fs_write(""""refs/heads/#{head}"""", commit_sha)"
  commit_sha
end
</code></pre>
"<p>... which means that I can only create head refs, not a tag ref. There is nothing in the Ref or Tag classes that does anything.</p>"
<p>Does anyone have an idea on how to create a reference to a commit via Grit?</p>
""",ruby git grit"
"244,jQuery - var is underfined,""<p>I have following script:</p>"
<pre><code>    $('.news ul li').hide();
    $('.news ul li:first-child').show();
    function Roller() {
        var CurrectNews = $('.news ul li').filter(':visible');
        var FirstNews = $('.news ul li:first-child');
        if ( $(CurrectNews).is(':last-child') ){    
                $(CurrectNews).fadeOut('slow');
                $(FirstNews).fadeIn('slow');
           } else {
               $(CurrentNews).fadeOut('slow');
               $(CurrentNews).next().fadeIn('slow');            
        }
    }
"    setInterval(Roller, 5000);"
</code></pre>
"<p>When I run it, FireBug is saying that <code>CurrentNews is underfinded</code>. Why?</p>"
"<p>When I watch for <code>$('.news ul li').filter(':visible');</code> it does find 1 element, as expected.</p>"
<p>Any suggestion much appreciated. </p>
""",jquery"
"245,How to use GL_HALF_FLOAT_OES typed textures in iOS?,""<p>I'm trying to create a float texture to store intermediate results of my rendering pipeline created by a fragment shader. I need the values of the fragments to be <em>signed floats</em>.</p>"
"<p>I understand that there is the <a href=""""http://www.khronos.org/registry/gles/extensions/OES/OES_texture_float.txt"""">OES_texture_float</a> extension which should be supported by all new iOS devices (i.e. beginning from iPhone 3GS/iPod Touch 3/iPad according to the <a href=""""http://developer.apple.com/library/ios/#documentation/3DDrawing/Conceptual/OpenGLES_ProgrammingGuide/OpenGLESPlatforms/OpenGLESPlatforms.html#//apple_ref/doc/uid/TP40008793-CH106-SW1"""">Apple guide</a>).</p>"
"<p>However, when I create such a texture using</p>"
"<pre><code>glTexImage2D(GL_TEXTURE_2D, 0, GL_RGB, width, height, 0, GL_RGB, GL_HALF_FLOAT_OES, NULL);"
</code></pre>
"<p>start my app and inspect it in Instruments, it tells me:</p>"
<blockquote>
"  <p>glTexImage2D(GL_TEXTURE_2D, 0, GL_RGB, width, height, 0, GL_RGB, GL_HALF_FLOAT_OES, NULL) : (invalid enum=0x8d61): Invalid enum for argument 'type'</p>"
</blockquote>
"<p>The curious thing is that it's nevertheless working on my iPhone 4S, but not on a iPhone 4 (which should be supported as well). The error message appears for both devices, though. But on the iPhone 4 OpenGL can't build a valid framebuffer object using this texture as a rendering target. On the 4S that works perfectly well.</p>"
<p>Do you have any suggestions what I'm doing wrong?</p>
<p>Thanks!</p>
""",ios opengl-es floating-point texture"
"246,Ruby Static method with local scope,""<p>The title sounds rediculous because it is. My biggest issue is actually trying to figure out what question to ask.</p>"
<ol>
<li><p>The goal: To be able to implement the code as described below OR to figure out what terminology I should be using to search for the correct answer.</p></li>
"<li><p>The issue: I wish to have a system where classes register """"processors"""" via a method within the class definition. eg:</p>"
<pre><code>class RunTheseMethodsWhenICallProcess
  Include ProcessRunner
  add_processor :a_method_to_run
  add_processor :another_method_to_run
  def a_method_to_run
"    puts """"This method ran"""""
  end
  def another_method_to_run
"    puts """"another method ran"""""
  end
end
Module ProcessRunner
  def process
     processors.each {|meth| self.send(meth)}
  end
end
</code></pre></li>
</ol>
"<p>My issues are mostly with understanding the scope and reference of the class to make them interact. As it stands, I have been able to add a static method 'add_processor' by calling class.extend(AClass) in the included method and adding in the class there.</p>"
"<p>The idea for this syntax was inspired by DataMappers 'property' and 'before' methods. Even with the code checked out, I am having a touch of trouble following it.</p>"
<p>Thanks so much for any help you can offer.</p>
""",ruby methods static module include"
"247,How can I take one child of xml file,""<p>I investigated this problem for hours on end."
but I couldn't find out it.
I really need you guidance for flex mobile application.</p>
<p>I only wanna use a xml child  (not all of them ) </p>
"<p>for example ; I only wanna this person's picture """"Allen Partridge"""" </p>"
"<p>this is xml file :  <a href=""""http://adobeevangelists.com/evangelists.xml"""" rel=""""nofollow"""">http://adobeevangelists.com/evangelists.xml</a></p>"
<p>this is my project;</p>
"<pre><code>    xmlns:s=""""library://ns.adobe.com/flex/spark"""" title=""""HomeView""""  creationComplete=""""view1_creationCompleteHandler(event)"""" &gt;"
&lt;fx:Script&gt;
    &lt;![CDATA[
        import mx.events.FlexEvent;
        protected function view1_creationCompleteHandler(event:FlexEvent):void
        {
            adres.send();
        }
    ]]&gt;
&lt;/fx:Script&gt;
&lt;fx:Declarations&gt;       
"    &lt;s:HTTPService id=""""adres"""" url=""""http://adobeevangelists.com/evangelists.xml""""/&gt;                "
&lt;/fx:Declarations&gt;
"&lt;s:Image id=""""picture"""" x=""""50"""" y=""""500"""" source=""""{adres.evangelist.(name == 'Allen Partridge').profileimage}"""" /&gt; "
"&lt;s:List left=""""0"""" right=""""0"""" top=""""0"""" bottom=""""500"""" dataProvider=""""{adres.lastResult.evangelists.evangelist}"""" labelField=""""name"""" &gt;&lt;/s:List&gt;"
</code></pre>
<p></p>
""",xml actionscript-3 flash flex4.5 flexbuilder"
"248,Can a live wallpaper be linked to an app?,""<p>i'm new at live wallpapers. Is it possible to link a live wallpaper to an app with it's own engine? I mean, to avoid using the typical """"Live wallpapers settings"""" where you choose the amount of items (mostly fishes xD), that you want in the wallpaper. I'd like to have my own app to manage the content of the live wallpaper. Would that be possible? If answer is yes, i'd be helpful if you told me how to do it.</p>"
""",android live-wallpaper"
"249,add column that browses on a sharepoint content type,""<p>Im creating a new content type in sharepoint.</p>"
"<p>I am trying to add a new column/field that will let the user browse for an """"asset"""" eg picture or video that exists in the sharepoint site.</p>"
<p>how do i add a column that gives the user the ability to browse.</p>
<p>thanks</p>
""",sharepoint"
"250,Trying to call an element in a 2-d array in a while loop (python/numpy),""<p>I am trying to create a program that reduces any given matrix to reduced row echelon form. </p>"
"<p>What I'm trying to is to divide each entry in the row by the leading number. For example, say I have:</p>"
"<pre><code>[ [3, 4, 5], [ 1, 2, 3] ]  # a 2-d array. which gives:"
"[ 3, 4, 5]"
"[ 1, 2, 3]"
</code></pre>
"<p>I'm trying to turn that into [ 1 , 4/3, 5/3]. However, if you follow my code:</p>"
<pre><code>def npgauss(a):
    n = 0
    for i in a[0]:
        x = a[0][0] 
        a[0][n] = a[0][n]/x 
        print a[0][n]
        n = n + 1
</code></pre>
"<p>you'll see that my problem is that the 1st entry get divided by itself to give 1, and then when it goes to the second entry, it divides that by the new number 1 instead of the original number 3 (which is what I want). </p>"
<p>I can't figure out a way around this! How do I make it so that it divides by the original number?</p>
